 additive_.C5_electrostatic_charge , additive_.O1_electrostatic_charge , additive_E_LUMO , additive_V1_intensity , additive_dipole_moment , additive_electronegativity , additive_molecular_volume , additive_ovality , additive_surface_area , aryl_halide_.C1_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_.H3_electrostatic_charge , aryl_halide_V2_frequency , aryl_halide_hardness , aryl_halide_ovality , base_.N1_electrostatic_charge , base_E_HOMO , base_dipole_moment , base_hardness , base_ovality , base_surface_area , ligand_.C10_NMR_shift , ligand_.C11_NMR_shift , ligand_.C11_electrostatic_charge , ligand_.C12_NMR_shift , ligand_.C13_NMR_shift , ligand_.C13_electrostatic_charge , ligand_.C14_NMR_shift , ligand_.C17_NMR_shift , ligand_.C17_electrostatic_charge , ligand_.C1_electrostatic_charge , ligand_.C2_electrostatic_charge , ligand_.C3_NMR_shift , ligand_.C5_NMR_shift , ligand_.C5_electrostatic_charge , ligand_.C6_electrostatic_charge , ligand_.C7_NMR_shift , ligand_.C8_NMR_shift , ligand_.C8_electrostatic_charge , ligand_.H11_NMR_shift , ligand_.H11_electrostatic_charge , ligand_.H3_NMR_shift , ligand_.H4_NMR_shift , ligand_.H4_electrostatic_charge , ligand_.H9_NMR_shift , ligand_.H9_electrostatic_charge , ligand_V10_frequency , ligand_V10_intensity , ligand_V1_intensity , ligand_V2_intensity , ligand_V3_frequency , ligand_V3_intensity , ligand_V6_frequency , ligand_V8_frequency , yield 
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.570986,-0.467225,0.248132,0.082068,0.293298,-0.265452,0.634119,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,13.03
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.568563,-0.467402,-0.033,0.238116,0.254299,-0.265452,0.833543,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,16.1
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.33689,0.067187,-0.122636,0.264124,0.209824,-0.280068,1.055124,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,15.87
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.539816,-0.545883,-0.774534,1.122389,0.286935,-0.280068,0.279589,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,1.88
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.534041,-0.54314,-0.729716,0.862309,3.314976,3.695556,0.479012,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,14.86
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,-1.402122,-1.057556,-1.198269,1.330453,0.206843,-0.280068,0.722752,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,19.38
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.556549,-0.452184,0.239983,-0.282045,0.416006,-0.265452,0.811385,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,4.58
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.553146,-0.45006,0.015893,-0.178013,-0.839555,-0.265452,0.98865,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,22.01
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,-0.66387,2.202713,-0.134859,-0.099988,-0.847995,-0.280068,1.232389,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,22.22
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.608885,-0.388744,1.666011,-1.53043,-0.299728,-0.265452,-1.40443,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,21.68
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.615098,-0.390691,1.706755,-1.738495,-0.374495,-0.265452,-1.160691,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,35.06
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,-2.887677,0.731575,1.759722,-1.894543,-0.479017,-0.280068,-0.894793,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,30.72
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.557348,-0.501466,-0.782683,0.602228,-0.605928,-0.265452,-1.426589,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,10.88
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.555311,-0.496954,-0.92936,0.654244,-0.647841,-0.265452,-1.205007,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,21.38
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,-0.645694,2.394801,-1.308277,1.070373,-0.716429,-0.265452,-0.939109,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,23.67
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.570986,-0.467225,0.248132,0.082068,0.293298,-0.265452,0.634119,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,0.75
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.568563,-0.467402,-0.033,0.238116,0.254299,-0.265452,0.833543,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,9.79
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.33689,0.067187,-0.122636,0.264124,0.209824,-0.280068,1.055124,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,23.97
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.534041,-0.54314,-0.729716,0.862309,3.314976,3.695556,0.479012,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,6.68
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,-1.402122,-1.057556,-1.198269,1.330453,0.206843,-0.280068,0.722752,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,25.47
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.553146,-0.45006,0.015893,-0.178013,-0.839555,-0.265452,0.98865,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,14.44
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,-0.66387,2.202713,-0.134859,-0.099988,-0.847995,-0.280068,1.232389,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,41.97
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.608885,-0.388744,1.666011,-1.53043,-0.299728,-0.265452,-1.40443,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,12.36
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.615098,-0.390691,1.706755,-1.738495,-0.374495,-0.265452,-1.160691,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,33.74
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,-2.887677,0.731575,1.759722,-1.894543,-0.479017,-0.280068,-0.894793,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,44.54
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.555311,-0.496954,-0.92936,0.654244,-0.647841,-0.265452,-1.205007,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,30.44
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,-0.645694,2.394801,-1.308277,1.070373,-0.716429,-0.265452,-0.939109,-0.901301,-1.257498,-1.145639,-0.718434,-0.276049,-0.413591,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,39.11
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.570986,-0.467225,0.248132,0.082068,0.293298,-0.265452,0.634119,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,22.89
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.568563,-0.467402,-0.033,0.238116,0.254299,-0.265452,0.833543,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,27.11
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.33689,0.067187,-0.122636,0.264124,0.209824,-0.280068,1.055124,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,41.67
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.539816,-0.545883,-0.774534,1.122389,0.286935,-0.280068,0.279589,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,2.86
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.534041,-0.54314,-0.729716,0.862309,3.314976,3.695556,0.479012,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,21.62
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,-1.402122,-1.057556,-1.198269,1.330453,0.206843,-0.280068,0.722752,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,35.07
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.556549,-0.452184,0.239983,-0.282045,0.416006,-0.265452,0.811385,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,13.57
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.553146,-0.45006,0.015893,-0.178013,-0.839555,-0.265452,0.98865,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,44.18
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,-0.66387,2.202713,-0.134859,-0.099988,-0.847995,-0.280068,1.232389,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,61.5
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.608885,-0.388744,1.666011,-1.53043,-0.299728,-0.265452,-1.40443,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,48.36
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.615098,-0.390691,1.706755,-1.738495,-0.374495,-0.265452,-1.160691,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,61.12
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,-2.887677,0.731575,1.759722,-1.894543,-0.479017,-0.280068,-0.894793,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,70.87
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.557348,-0.501466,-0.782683,0.602228,-0.605928,-0.265452,-1.426589,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,39.36
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,0.555311,-0.496954,-0.92936,0.654244,-0.647841,-0.265452,-1.205007,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,54.84
1.343083,-0.829395,0.045839,-0.183803,0.777605,0.371096,-0.038771,0.471031,0.074972,-0.645694,2.394801,-1.308277,1.070373,-0.716429,-0.265452,-0.939109,1.374737,0.042292,-0.15966,1.391542,-1.045503,-0.949447,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,60.07
-1.184562,1.203557,-0.186078,0.055501,-1.246392,0.953219,-0.405122,0.134064,-0.298667,0.570986,-0.467225,0.248132,0.082068,0.293298,-0.265452,0.634119,-0.519769,1.203806,1.30054,-0.718434,1.348991,1.386635,1.488934,1.697422,0.21766,1.621526,-1.369034,1.404263,-1.692031,-1.173794,0.254939,1.650705,-1.356004,0.977891,-0.904673,-0.906121,0.236711,1.22514,1.671265,-1.666517,-1.558279,-1.64154,0.970593,1.058703,-0.930018,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.591651,-0.427414,-0.270016,0.622846,-0.834,1.01
